"ERR4507911";"ERR4507912";"ERR4507913";"ERR4507914";"ERR4507915";"ERR4507916"
1;0;3;2;8;5
0;2;0;2;0;4
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
54;26;55;51;38;138
3;2;0;2;0;0
0;0;0;0;0;0
0;0;0;0;0;0
3;0;0;0;0;0
0;0;0;0;0;1
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
4;9;6;0;4;12
0;0;0;0;0;0
13;0;4;9;12;22
4;3;6;4;3;2
0;0;0;0;0;0
18;2;9;3;9;12
0;0;1;5;2;6
29;8;31;22;19;84
28;10;34;23;13;106
1;0;0;0;0;0
0;0;0;0;0;0
0;0;0;2;0;1
0;0;0;0;0;0
0;0;0;0;0;2
3;6;6;0;0;4
0;0;0;0;0;0
0;0;0;0;0;0
147;78;204;166;86;394
27;15;26;29;31;62
0;0;0;0;0;0
0;0;0;0;0;0
19;7;37;31;11;57
0;0;0;4;0;3
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;2;0;0;0
0;0;0;1;0;3
0;0;0;0;0;0
0;0;3;1;3;2
4;3;9;5;2;13
0;0;0;0;2;2
5;7;1;2;6;13
1;0;0;0;1;1
1;0;3;6;5;3
0;0;0;0;0;0
0;0;0;0;0;0
24;13;9;15;13;26
15;6;19;30;13;29
4;3;0;0;0;2
0;0;0;0;0;0
0;0;0;2;0;0
5;1;2;1;1;4
0;0;0;0;0;0
4;0;1;3;2;10
2;2;1;1;1;9
2;0;0;0;0;2
0;0;0;0;0;0
150;109;188;197;107;515
1;0;0;0;0;0
1;0;0;0;1;2
3;2;1;1;2;5
130;43;149;97;66;217
54;17;55;72;30;97
38;7;23;13;16;63
14;4;18;21;18;64
0;0;0;0;0;0
0;2;5;3;4;3
13;0;12;7;6;5
0;2;2;0;0;0
0;0;2;0;2;0
1;0;0;0;0;0
0;0;0;0;0;0
5;0;9;9;5;18
0;0;0;0;0;0
18;2;14;8;8;36
0;0;0;0;0;0
0;0;0;0;0;0
0;0;4;2;0;2
2;2;1;0;2;3
0;0;0;0;0;0
0;0;2;0;0;0
1;0;1;1;0;1
27;5;15;19;7;57
0;0;0;1;1;0
0;0;2;0;0;0
0;0;0;0;0;0
3;2;2;2;3;2
0;0;0;0;0;0
11;2;16;9;7;32
243;139;228;219;123;425
0;0;0;0;2;0
2;2;1;0;0;1
2;4;8;5;2;8
0;0;0;0;0;0
2;2;1;2;2;4
5;3;2;7;0;3
0;0;2;0;0;0
0;0;0;0;0;0
7;5;6;9;2;7
0;0;2;0;0;0
0;0;1;0;0;0
1;1;0;0;0;1
168;64;174;97;72;306
5;0;4;9;0;1
1;0;0;6;0;1
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
4;2;2;8;2;6
0;0;0;0;0;0
2;0;0;0;0;0
0;0;0;0;0;0
0;2;0;0;1;4
92;36;63;48;37;160
2768;1318;2879;1773;1533;5455
0;0;0;0;0;0
2;0;0;0;0;0
0;0;2;0;0;0
0;0;0;0;0;0
8;14;17;4;7;30
0;0;0;0;0;0
0;0;0;1;0;0
0;0;0;1;0;0
22;9;29;36;21;57
0;0;0;0;0;0
0;0;0;0;0;0
37;34;37;15;2;13
2;0;0;0;0;0
58;37;84;66;36;133
0;2;0;0;0;2
6;2;5;4;1;0
0;0;0;0;0;0
0;0;3;0;2;6
7;1;1;3;1;0
5;1;5;10;4;15
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;2
0;2;2;0;0;0
0;0;0;0;0;0
0;0;0;2;1;2
0;0;0;0;0;0
2;1;3;1;0;1
0;0;0;0;0;0
2;3;1;1;0;2
0;2;0;0;0;0
5;1;1;5;2;2
251;163;246;130;104;462
0;0;0;0;0;0
9;2;1;3;2;14
2;0;2;2;2;0
0;0;0;0;0;0
1;0;0;1;1;2
4;4;1;3;0;8
0;0;0;0;0;0
0;0;0;0;0;0
2;0;2;0;2;0
2;3;1;1;0;5
0;0;0;0;0;0
5;1;0;3;0;2
4;0;5;3;9;9
0;0;0;0;0;0
0;0;0;0;0;0
478;139;481;372;212;778
0;0;0;0;0;0
101;45;115;84;60;215
0;0;0;0;0;1
3;0;2;0;1;1
208;85;251;165;132;532
0;3;0;4;0;0
4;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;1;0
0;0;0;0;0;0
0;0;0;0;0;0
4;2;4;2;8;5
5;3;3;1;5;7
0;0;0;0;0;0
2;0;1;2;1;11
1;0;0;1;0;4
2;0;2;4;0;0
76;38;67;40;46;100
23;1;20;1;9;81
28;10;21;17;17;41
0;0;0;0;0;0
0;0;0;0;0;0
5;3;1;5;0;12
5;2;14;0;1;26
0;0;0;0;0;0
0;0;0;0;0;0
0;2;0;0;1;1
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
8;1;7;5;3;10
0;0;0;0;0;0
0;2;0;2;0;2
0;0;0;0;0;0
0;1;0;1;1;3
12;0;6;7;12;2
2;0;0;3;0;0
0;0;1;0;0;1
3;2;3;2;0;4
0;0;0;0;0;0
2;0;0;0;0;1
0;0;0;0;0;1
0;0;0;0;0;0
8;2;9;2;4;17
1;0;2;1;0;2
0;0;0;0;1;0
7;4;4;4;1;6
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;5;0;2;1;7
1;0;0;1;1;7
22;7;43;18;6;68
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;1;0
0;0;0;0;0;0
38;21;28;33;17;57
0;0;0;0;0;0
0;0;0;0;0;2
0;0;0;0;0;2
8;4;5;8;10;11
0;0;0;0;0;0
0;0;0;0;0;2
0;0;0;0;0;0
4;2;8;5;3;7
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
6;2;1;1;0;4
0;0;0;0;0;0
0;1;0;0;0;0
0;0;0;0;0;0
0;0;0;0;2;0
53;20;48;50;25;78
12;1;5;10;2;18
7;17;19;5;10;32
0;0;1;0;0;0
0;0;2;0;0;0
6;2;9;4;2;22
30;10;35;26;8;73
9;14;15;5;4;28
0;0;0;0;0;0
8;2;9;6;5;22
0;0;0;0;0;0
2;0;1;2;0;4
0;0;0;0;0;0
4;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;2;0
5;3;7;2;2;3
25;19;38;18;13;56
2;0;0;0;0;0
0;0;0;0;0;0
35;13;42;32;19;39
0;0;2;2;0;0
9;3;12;5;11;17
3;1;7;0;4;4
20;10;20;63;16;79
2;2;2;0;2;2
0;0;0;0;0;2
1;0;2;2;1;1
0;0;2;1;1;3
69;23;53;33;30;137
0;0;0;0;0;0
0;0;0;0;0;0
2;7;2;4;1;15
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;1;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;1
54;15;51;37;46;114
0;0;0;0;0;0
1;1;0;0;0;4
0;0;0;0;0;0
8;4;15;12;14;16
54;10;39;33;14;75
0;0;0;0;0;0
10;4;16;8;5;27
0;0;0;0;0;0
0;0;2;4;5;2
212;139;227;295;99;422
6;6;8;4;1;8
1;1;0;4;2;11
0;0;0;0;0;0
0;1;1;0;0;0
40;16;50;70;24;134
1;2;1;5;4;8
2;0;2;0;0;0
0;1;0;0;0;0
3;1;5;2;1;16
32;5;20;33;24;81
0;0;0;0;0;0
21;8;20;19;17;55
1;0;0;0;0;0
2;4;2;0;3;4
0;0;0;0;0;1
7;3;9;9;13;34
0;0;0;2;0;0
11;4;4;14;3;24
210;128;196;157;95;354
0;0;0;0;0;0
22;18;49;26;14;80
0;0;0;1;0;0
0;0;0;2;0;4
6;2;7;10;2;14
2;4;4;4;0;9
0;0;0;0;0;0
0;0;0;0;0;0
2;2;3;0;0;0
136;55;142;100;51;139
3;2;10;4;10;22
6;6;14;11;9;43
0;0;0;0;0;0
4;1;12;2;4;3
0;0;0;0;0;0
12;8;5;8;0;13
7;4;2;0;4;5
1;0;0;0;0;0
4;0;1;4;0;2
9;13;14;13;9;29
0;0;2;0;0;0
0;0;0;0;0;2
0;0;0;1;0;1
6;2;10;0;2;7
89;42;172;86;47;197
0;0;0;0;0;0
1;0;0;1;0;1
2;2;5;2;2;6
15;5;19;9;5;39
0;1;1;0;0;1
0;0;0;0;0;0
0;0;0;0;0;0
20;32;44;29;23;69
1;0;2;0;0;0
8;4;24;8;6;21
0;0;0;0;0;0
418;125;413;388;226;1028
153;19;121;87;92;216
4;0;4;0;0;0
0;0;0;0;0;0
0;0;0;2;0;2
0;2;0;1;0;6
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
9;6;10;6;6;19
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;1;0;2;0;3
1;0;1;0;0;0
8;0;1;3;5;9
0;0;0;0;0;0
16;17;15;10;12;44
0;1;0;0;1;5
8;2;8;9;5;21
12;0;5;4;3;7
0;0;2;0;0;1
11;11;18;16;17;40
0;0;0;0;0;0
0;0;0;0;0;0
5;0;1;6;2;2
1;0;0;0;0;1
1;0;0;0;0;1
0;0;0;0;0;0
0;0;0;0;0;0
2;1;2;3;1;12
0;0;0;1;0;0
1;0;2;0;0;0
0;0;0;0;0;0
0;0;2;0;0;0
5;0;4;0;2;0
5;2;6;7;2;18
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;2;0;0;0
1;0;0;0;0;1
452;174;419;479;218;800
1;1;1;0;4;2
0;0;0;0;0;2
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
293;155;394;190;99;454
0;0;0;0;0;0
1;0;0;2;0;2
3;2;3;4;2;3
0;0;0;0;0;0
0;0;0;0;0;0
20;15;21;15;21;55
2;1;6;0;0;1
0;0;0;0;0;0
0;0;0;0;0;1
56;9;49;14;31;85
19;10;17;18;12;26
0;0;0;0;0;0
8;4;4;3;3;14
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;3;2;2
17;11;16;12;16;32
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;2;2;0;0
0;0;0;0;0;0
5;0;2;2;2;8
0;0;0;0;0;0
11;6;9;7;4;11
0;0;0;0;0;4
0;0;0;0;0;0
42;14;41;30;20;87
2;0;0;0;0;4
17;2;20;16;10;50
6;6;8;19;6;34
0;0;0;0;0;0
10;3;5;10;0;7
0;0;0;0;0;0
16;2;10;12;3;15
0;0;0;0;0;0
0;4;1;8;0;3
7;13;2;4;4;6
0;0;2;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;2;1;0;5
4;0;3;5;0;7
4;0;0;0;0;1
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
1;0;2;0;0;2
0;0;0;0;0;0
0;0;0;0;0;1
0;0;0;0;0;0
0;0;0;0;0;0
96;69;186;15;8;59
88;55;131;181;71;290
0;0;0;0;0;0
0;0;0;0;0;0
1;2;0;0;0;3
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
1;2;2;0;2;1
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
55;19;32;41;15;78
0;0;0;0;0;0
8;15;5;1;15;49
0;2;0;0;0;0
500;288;610;553;310;1166
30;6;25;24;12;36
0;0;0;0;0;0
0;0;0;0;0;0
67;26;43;40;42;113
114;50;105;78;50;206
0;0;0;0;0;0
0;0;0;0;0;1
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
3;0;1;0;0;0
0;0;0;0;0;0
93;75;99;81;39;141
1;0;1;1;0;1
1;0;1;1;0;1
12;4;8;10;7;5
44;20;50;42;17;102
1;3;3;5;6;13
0;6;1;0;0;1
4;2;1;2;0;4
14;2;15;4;11;21
0;0;0;0;0;0
0;0;0;0;0;0
445;263;395;476;265;945
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
4;0;3;2;3;5
0;0;0;0;0;0
0;1;0;0;0;2
4582;1923;4481;1124;820;1667
0;0;0;0;0;0
0;0;0;0;0;0
1;0;1;0;0;0
0;4;4;2;0;2
0;0;0;0;0;0
3;6;3;6;2;5
2;0;4;2;4;7
52;20;39;65;30;173
6;2;3;1;9;2
0;0;0;0;0;0
427;199;556;340;228;1018
0;0;0;0;0;0
0;0;0;0;0;0
1;0;0;0;0;5
1;1;1;2;1;7
2;0;7;3;4;13
4;1;2;1;5;9
18;12;41;33;12;47
11;0;8;1;3;9
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;1;0;3
0;0;0;0;0;0
0;0;0;0;0;0
4;0;3;0;3;11
0;0;0;0;0;0
0;0;0;0;0;0
4;0;5;0;1;3
1;0;0;0;0;0
0;0;0;0;0;2
0;0;0;0;0;0
12;10;21;6;17;48
0;0;0;0;0;0
1;0;0;0;1;2
0;0;0;0;0;0
14;17;17;6;9;14
0;0;0;0;0;0
0;0;0;0;0;0
375;205;482;247;152;675
0;0;0;0;0;0
0;0;0;1;0;4
0;0;2;0;0;0
0;0;0;0;0;0
0;0;0;0;0;2
2;0;0;4;0;0
2;0;1;0;0;4
0;0;0;0;0;0
7;2;1;2;4;6
6;3;3;1;2;2
0;0;0;0;0;0
0;0;1;0;0;2
0;0;0;0;0;0
0;2;0;1;0;2
8;0;8;1;2;10
0;0;0;0;4;0
4;2;4;7;4;2
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
14;19;7;12;9;28
0;0;1;5;1;5
0;0;0;1;0;5
0;0;0;0;0;0
0;0;0;0;0;2
0;0;0;2;2;1
1;4;0;0;2;1
8;1;12;9;2;11
0;0;0;0;0;0
0;0;0;0;0;0
1;0;0;1;0;1
0;0;0;0;0;0
0;0;0;1;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;2;0;0;1
0;2;0;0;0;0
0;0;0;0;0;0
2;0;2;4;2;4
0;0;0;0;0;0
0;2;0;0;0;0
21;3;14;22;11;14
0;0;1;1;6;2
0;0;0;0;0;0
0;0;0;0;0;0
9;4;3;2;1;0
3;1;5;3;1;0
1377;641;1463;1760;827;2871
9;3;3;2;2;8
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;2;3
0;0;0;0;0;0
11;9;20;12;10;37
1;1;1;0;0;8
0;0;0;0;0;0
0;4;0;2;0;4
0;0;0;0;0;0
1;0;0;0;0;0
9;2;12;8;8;16
0;0;2;0;0;0
0;0;0;0;1;7
0;0;0;0;0;2
0;0;0;0;0;0
0;0;0;0;0;1
0;0;0;0;0;0
0;0;0;0;0;0
0;0;1;0;0;0
7;4;5;3;4;9
0;0;0;0;0;0
0;0;0;0;0;0
1;0;0;0;0;2
192;66;149;171;76;446
0;0;0;1;0;0
0;0;0;0;0;0
0;0;3;1;1;5
0;0;0;2;0;0
0;0;0;0;0;0
2;0;0;0;0;0
596;253;549;643;366;1238
13;6;16;24;9;29
12;2;3;8;6;11
0;0;0;0;0;0
3;0;0;0;0;0
0;0;0;0;0;1
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
2;1;0;1;1;2
6;1;2;0;1;3
1;0;0;1;0;4
0;0;0;0;0;1
0;0;0;1;0;1
0;0;0;0;0;0
0;0;0;1;0;2
7;2;19;18;8;12
1;0;3;3;0;0
0;0;2;4;0;3
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;2;3
1;0;1;0;1;1
0;0;0;0;0;0
13;4;13;12;4;14
4;0;4;1;8;12
0;0;0;0;0;0
0;0;0;0;0;0
0;0;4;0;0;2
0;0;0;0;0;0
0;0;0;1;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
15;7;13;8;5;17
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
1;0;0;3;0;3
151;77;168;133;65;264
0;0;0;0;0;1
5;4;2;1;3;8
2;1;2;1;0;0
5;0;0;0;0;3
3;2;0;3;0;4
0;0;3;4;5;9
0;0;0;0;0;0
2;0;0;2;1;0
1;0;2;2;3;1
0;0;0;0;0;2
0;0;0;0;0;0
83;46;88;86;67;232
0;0;0;0;0;0
2;0;0;0;0;0
0;0;0;0;0;0
71;41;45;64;25;135
45;13;38;32;13;55
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;4;0;0;0
1;0;0;1;1;4
0;0;0;0;0;0
0;0;0;0;0;0
0;0;2;0;0;0
7;3;4;1;0;4
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
1;0;4;3;0;2
0;0;0;0;0;0
0;0;2;0;0;0
2;0;0;0;0;0
0;0;0;0;0;0
0;0;1;0;3;6
0;0;0;0;0;0
0;0;0;0;0;0
4;0;2;6;1;2
0;0;0;0;0;0
0;0;0;0;0;0
19;4;9;9;6;13
0;0;0;0;0;0
1;2;3;3;2;5
0;0;0;1;0;0
0;0;2;0;2;0
37;13;31;11;8;50
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;2;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
3;0;3;1;0;6
75;39;101;118;59;229
0;0;0;0;0;0
0;0;0;0;0;0
3;2;4;3;2;7
25;4;10;21;18;71
0;0;0;0;0;0
23;7;22;19;10;44
20;15;19;8;5;47
0;0;0;0;0;0
2;0;3;5;0;2
0;0;0;0;0;0
5;8;6;4;7;8
9;4;2;4;0;6
0;0;1;0;0;0
88;32;83;70;52;214
0;0;0;0;0;0
134;60;129;118;75;244
0;0;4;0;0;0
20;15;31;21;13;53
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
22;8;6;17;8;6
269;71;302;237;185;520
24;7;19;23;12;39
2;0;0;0;0;0
0;0;0;0;0;0
9;2;13;4;2;15
22;19;32;20;15;50
0;2;0;0;0;2
0;2;2;0;0;2
0;1;2;1;4;7
0;0;2;2;1;0
5;5;6;6;7;12
0;0;0;0;0;0
14;3;6;11;7;14
1;3;3;3;2;9
6;2;2;4;3;20
4;4;0;1;0;5
39;14;21;8;14;69
4;2;11;2;9;11
0;0;0;0;0;0
0;0;0;0;0;0
2;0;0;0;1;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
12;10;24;17;19;33
0;0;2;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
135;53;141;91;47;271
50;40;74;42;17;108
0;0;0;0;0;0
4;1;2;0;2;5
0;0;0;0;0;0
0;0;0;0;0;0
49;24;40;53;21;62
0;0;0;0;0;0
0;0;0;0;0;0
4;5;4;2;0;11
328;156;256;403;232;649
17;0;8;17;5;11
7;3;24;31;13;46
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
4;0;3;3;0;5
0;0;0;4;2;5
22;16;24;29;17;90
0;0;0;2;0;4
0;0;1;0;2;0
0;0;0;0;0;0
6;5;4;10;8;17
10;2;8;8;0;14
0;0;0;0;0;0
0;0;0;0;0;0
8;7;6;8;5;5
0;0;0;0;0;0
3;0;2;1;2;11
0;0;0;0;2;1
17;25;25;11;10;45
0;0;0;2;0;2
19;11;29;12;11;38
9;4;8;16;10;13
8;1;12;9;2;17
1;0;0;0;0;2
0;0;0;0;0;0
1;0;0;0;0;0
3;4;17;3;1;6
0;0;1;1;0;0
0;3;0;0;2;1
0;0;0;0;0;0
0;0;0;0;0;0
3;5;5;6;6;13
587;251;510;376;256;1055
0;0;0;0;0;0
33;9;41;20;16;38
0;0;0;0;0;0
2;0;0;0;1;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;2
1;6;4;0;5;3
0;0;4;0;1;6
0;0;0;0;0;3
5;0;5;8;4;5
0;0;0;0;0;0
0;0;0;0;0;0
6;10;15;8;3;28
1;0;0;0;0;1
8;0;5;0;0;2
9;8;2;4;2;8
0;0;0;0;0;0
0;0;1;0;0;2
2;0;0;0;1;0
10;2;5;8;6;17
0;0;0;0;0;0
0;0;1;8;3;8
867;356;845;809;318;1376
0;0;0;0;0;0
33;10;18;46;34;74
0;0;0;0;0;0
0;0;0;0;0;0
72;37;76;51;18;99
32;7;18;16;18;52
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
2;11;8;2;1;1
4;0;1;8;0;3
0;0;0;0;0;0
0;0;0;3;0;0
4;0;5;11;0;12
7;2;2;0;2;9
2;0;1;0;2;0
0;0;0;0;0;0
0;1;2;3;0;6
2;0;0;2;0;2
0;0;0;0;0;0
1;0;0;0;0;3
0;0;0;0;0;1
0;0;0;0;0;0
0;0;0;0;0;0
2;0;2;2;2;5
0;0;0;0;0;0
0;2;1;0;1;0
0;0;0;0;0;0
0;0;0;0;0;0
5;0;0;2;0;0
1;2;2;4;0;2
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
4;2;11;8;2;13
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
198;102;206;161;139;402
13;4;8;4;2;30
11;0;9;9;1;16
0;1;0;0;0;1
6;3;2;1;4;2
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
2;0;2;2;3;6
4;0;3;0;4;10
6;0;0;2;3;4
127;37;137;86;61;219
0;0;0;0;0;0
0;0;1;0;0;0
1;2;2;0;0;2
0;0;0;0;0;0
0;0;2;0;3;1
6;3;4;3;2;5
3;5;0;2;2;7
0;0;0;0;0;0
2;2;0;0;0;10
0;0;1;2;2;3
0;0;2;0;0;1
0;0;0;0;0;0
0;0;0;0;0;0
3;2;2;1;0;0
80;35;86;62;41;125
6;0;0;1;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;2;0;3;1
3;0;2;0;0;2
0;0;0;0;0;0
0;0;0;0;0;0
4;0;6;5;2;11
0;0;0;0;0;0
140;68;133;96;86;277
0;0;0;0;0;0
1;0;1;0;0;0
30;10;17;12;11;34
0;0;0;0;0;0
3;0;4;2;4;5
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;1;0
0;0;2;1;0;4
5;2;4;4;0;14
3;0;0;0;0;0
44;25;48;44;19;71
0;2;2;4;6;1
13;2;16;21;3;42
0;0;0;0;0;0
13;4;4;2;2;16
0;0;0;0;0;0
0;0;0;0;0;0
148;73;139;193;80;256
94;81;87;76;41;195
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
7;5;2;4;1;6
30;5;14;17;12;25
0;0;0;0;0;0
0;2;0;3;0;4
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
6;0;4;1;4;8
1;6;11;3;2;8
13;1;10;13;5;38
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;1;0;2
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
11;0;8;4;4;7
0;0;0;0;0;0
16;4;12;6;7;10
0;0;0;0;0;0
3;3;11;1;0;3
0;0;0;0;0;0
0;0;0;0;0;5
0;0;0;0;0;0
0;0;2;2;0;1
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
13;3;9;4;0;2
222;90;236;186;101;457
0;1;0;2;0;0
0;0;0;0;0;2
0;0;0;0;0;0
3;0;4;0;0;0
21;11;28;18;25;46
2;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
6;2;8;6;8;16
0;0;0;0;0;0
0;0;0;0;1;2
0;0;0;0;0;0
9;0;11;5;8;31
0;0;1;0;0;0
2;2;0;0;5;5
1;0;0;0;0;1
0;0;0;0;0;0
0;1;0;0;0;0
0;0;0;0;2;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;3;3;5;7
0;0;0;0;0;0
0;0;0;0;0;0
2;0;1;1;3;0
0;0;0;0;0;0
0;0;0;0;0;2
5;4;4;7;4;16
8;6;3;6;3;16
0;0;0;0;0;0
1;0;0;1;0;2
0;0;0;0;0;2
0;4;16;3;1;8
4;2;1;2;5;7
0;0;0;0;0;0
3;0;2;1;0;3
0;1;0;0;0;0
9;2;5;0;0;9
0;0;0;0;0;0
9;7;5;12;3;19
0;0;0;0;0;0
1;0;2;6;1;6
2;0;0;0;0;0
0;0;0;0;0;0
21;13;9;10;9;23
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
86;71;92;37;12;59
0;0;2;6;0;5
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;2
0;0;0;0;0;0
0;0;0;0;0;0
115;69;99;78;44;146
0;0;0;0;0;0
0;0;0;0;1;0
0;0;4;1;0;5
21;7;14;15;8;28
0;0;0;0;0;0
0;0;0;0;0;0
3;1;7;3;0;11
0;0;2;0;2;4
0;0;0;0;0;0
2;0;1;0;2;4
0;0;4;2;0;8
2;2;0;0;0;0
86;54;107;96;65;248
0;0;0;1;0;5
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
60;19;31;47;24;76
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;2;0;0;0
5;1;3;5;4;8
0;0;0;0;0;0
4;2;5;6;2;3
0;1;0;0;0;0
2;0;3;1;0;1
21;20;41;36;16;50
0;0;3;1;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
124;70;91;82;53;181
0;0;0;0;0;0
21;9;13;20;20;51
0;0;0;0;0;0
0;0;7;4;1;5
0;0;0;0;0;0
0;0;0;0;0;0
2;0;0;0;0;0
0;0;0;0;0;0
7;0;5;6;1;4
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
15;6;9;17;2;23
0;0;0;0;0;0
965;498;987;1010;532;2067
0;0;0;0;0;0
0;0;0;0;0;0
0;0;2;0;0;0
11;0;11;3;0;16
0;0;0;0;0;0
0;0;0;0;0;0
0;2;0;2;1;4
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
7;2;4;6;2;14
5;2;0;3;1;2
6;1;0;0;0;2
73;44;70;66;46;105
0;0;0;0;0;0
10;7;4;5;1;2
19;6;33;24;17;47
0;0;0;0;0;0
0;0;0;1;0;0
0;0;0;0;1;1
0;0;0;0;0;0
0;1;3;5;0;2
36;22;38;46;14;59
0;0;0;0;0;0
3;5;3;2;0;2
0;0;0;0;0;0
0;0;0;0;0;0
4;14;13;13;8;31
0;0;0;0;0;1
0;0;0;0;0;0
0;0;0;0;0;2
0;0;0;0;0;0
10;3;5;5;3;10
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
1;0;0;0;1;1
0;6;1;2;3;1
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
1;0;1;0;0;0
0;0;1;0;0;0
0;0;4;0;1;0
0;0;0;0;0;0
4;1;6;11;5;3
0;0;0;0;0;0
7;3;1;4;7;12
4;0;2;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
3;7;2;3;9;3
0;1;0;0;0;0
68;26;71;68;58;118
0;0;1;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
0;0;0;0;0;0
